"","Pressure","Sway","Surge","Heave","Acc2.1","Acc2.2","Acc2.3","Light","Temperature","ODBA","chron","Behavior","comments","feeding"
"8293",1.18974851,-0.10546875,-0.283203125,0.544921875,2000,4504,14004,3500,15.25,37.33333333,21:34:48,"Swallow",NA,1
"8294",1.15862273,-0.07421875,-0.2578125,0.525390625,1320,3676,14508,3500,15.3125,-298.6666667,21:34:49,"Swallow",NA,1
"8295",1.12221107,-0.107421875,-0.3046875,0.537109375,2012,5076,14100,3500,15.3125,-53.33333333,21:34:50,"Straight swim",NA,0
"8296",1.10027499,-0.1796875,-0.453125,0.48828125,2688,7716,12768,3500,15.3125,-26.66666667,21:34:51,"Straight swim",NA,0
"8297",1.04357132,-0.171875,-0.501953125,0.443359375,3024,8480,12864,3500,15.25,-149.3333333,21:34:52,"Straight swim",NA,0
"8298",1.07160548,-0.16796875,-0.416015625,0.498046875,2948,6760,13316,3500,15.25,-37.33333333,21:34:53,"Straight swim",NA,0
"8299",1.05999881,-0.095703125,-0.3046875,0.52734375,1624,5016,14248,3500,15.25,165.3333333,21:34:54,"Straight swim",NA,0
"8300",1.09099359,-0.103515625,-0.361328125,0.51171875,2020,6544,13352,3500,15.3125,186.6666667,21:34:55,"Straight swim",NA,0
"8301",1.0588722,-0.173828125,-0.498046875,0.447265625,2640,8552,12116,3500,15.3125,48,21:34:56,"Straight swim",NA,0
"8302",1.03610427,-0.1953125,-0.59375,0.388671875,3104,10000,11628,3500,15.3125,10.66666667,21:34:57,"Straight swim",NA,0
"8303",1.01553715,-0.19921875,-0.537109375,0.431640625,3196,9124,12184,3500,15.25,48,21:34:58,"Straight swim",NA,0
"8304",1.02586656,-0.134765625,-0.453125,0.490234375,2412,7716,12960,3500,15.25,112,21:34:59,"Straight swim",NA,0
"8305",1.06077172,-0.11328125,-0.40625,0.49609375,1956,7028,13128,3500,15.3125,-154.6666667,21:35:00,"Straight swim",NA,0
"8306",1.06820601,-0.142578125,-0.4296875,0.498046875,2448,7676,12944,3500,15.3125,-149.3333333,21:35:01,"Straight swim",NA,0
"8307",1.02445176,-0.2109375,-0.52734375,0.412109375,3488,9452,11792,3500,15.3125,-106.6666667,21:35:02,"Straight swim",NA,0
"8308",0.98452928,-0.240234375,-0.62109375,0.37109375,4296,10204,11164,3500,15.3125,-240,21:35:03,"Straight swim",NA,0
"8309",0.925244879999997,-0.275390625,-0.580078125,0.353515625,4692,10032,10920,3500,15.3125,26.66666667,21:35:04,"Straight swim",NA,0
"8310",0.865763990000001,-0.25,-0.41015625,0.458984375,3704,6976,12772,3500,15.3125,133.3333333,21:35:05,"Straight swim",NA,0
"8311",0.76771647,-0.1953125,-0.40234375,0.48828125,3240,6468,13284,3500,15.25,-330.6666667,21:35:06,"Straight swim",NA,0
"8312",0.78392127,-0.2109375,-0.470703125,0.458984375,3716,7428,12404,3500,15.25,-144,21:35:07,"Straight swim",NA,0
"8313",0.702111300000002,-0.224609375,-0.51953125,0.4296875,3592,8600,12004,3500,15.3125,-138.6666667,21:35:08,"Straight swim",NA,0
"8314",0.664389630000002,-0.203125,-0.451171875,0.462890625,3700,7400,12716,3500,15.3125,117.3333333,21:35:09,"Straight swim",NA,0
"8315",0.607345349999999,-0.15625,-0.34765625,0.521484375,2760,6096,13864,3500,15.25,154.6666667,21:35:10,"Straight swim",NA,0
"8316",0.543423530000002,-0.1640625,-0.36328125,0.521484375,2732,6116,14020,3500,15.3125,154.6666667,21:35:11,"Straight swim",NA,0
"8317",0.572040649999998,-0.107421875,-0.3828125,0.54296875,2200,6468,13860,3500,15.3125,-53.33333333,21:35:12,"Straight swim",NA,0
"8318",0.607620449999999,-0.171875,-0.48828125,0.451171875,3028,8268,12528,3500,15.3125,128,21:35:13,"Straight swim",NA,0
"8319",0.622744490000002,-0.1171875,-0.3125,0.505859375,1656,5240,13472,3500,15.3125,341.3333333,21:35:14,"Straight swim",NA,0
"8320",0.628809819999997,-0.072265625,-0.220703125,0.546875,912,3892,14588,3500,15.3125,-101.3333333,21:35:15,"Straight swim",NA,0
"8321",0.61270983,-0.12890625,-0.3046875,0.541015625,1444,5240,14160,3500,15.3125,-261.3333333,21:35:16,"Straight swim",NA,0
"8322",0.60623184,-0.14453125,-0.46875,0.470703125,2492,8248,12956,3500,15.3125,-64,21:35:17,"Straight swim",NA,0
"8323",0.60724055,-0.15234375,-0.4921875,0.45703125,2504,8276,12344,3500,15.3125,80,21:35:18,"Straight swim",NA,0
"8324",0.6427221,-0.10546875,-0.37890625,0.5234375,2368,6000,13896,3500,15.3125,208,21:35:19,"Straight swim",NA,0
"8325",0.661841659999997,-0.072265625,-0.279296875,0.56640625,1016,5404,14224,3500,15.3125,26.66666667,21:35:20,"Straight swim",NA,0
"8326",0.691978389999999,-0.09375,-0.298828125,0.52734375,1080,5648,14436,3500,15.3125,80,21:35:21,"Straight swim",NA,0
"8327",0.698200919999998,-0.115234375,-0.400390625,0.51953125,2032,6896,13888,3500,15.3125,-160,21:35:22,"Straight swim",NA,0
"8328",0.759273480000001,-0.138671875,-0.4609375,0.451171875,2276,7504,12324,3500,15.3125,-101.3333333,21:35:23,"Straight swim",NA,0
"8329",0.75248109,-0.154296875,-0.298828125,0.55078125,2172,5704,13476,3500,15.3125,213.3333333,21:35:24,"Straight swim",NA,0
"8330",0.672380669999999,-0.13671875,-0.30859375,0.5546875,2596,5432,14100,3500,15.3125,-90.66666667,21:35:25,"Straight swim",NA,0
"8331",0.62960893,-0.208984375,-0.431640625,0.490234375,3556,7644,13108,3500,15.25,-138.6666667,21:35:26,"Straight swim",NA,0
"8332",0.634324960000001,-0.240234375,-0.576171875,0.361328125,3968,10072,11268,3500,15.3125,-256,21:35:27,"Straight swim",NA,0
"8333",0.637475519999999,-0.19140625,-0.388671875,0.48828125,2900,6908,13368,3500,15.3125,160,21:35:28,"Straight swim",NA,0
"8334",0.57893129,-0.134765625,-0.361328125,0.5078125,2444,6232,13736,3500,15.3125,32,21:35:29,"Straight swim",NA,0
"8335",0.540783869999999,-0.15625,-0.40234375,0.484375,2480,7032,13012,3500,15.3125,-336,21:35:30,"Straight swim",NA,0
"8336",0.540056809999999,-0.171875,-0.470703125,0.47265625,2724,8128,12568,3500,15.3125,96,21:35:31,"Straight swim",NA,0
"8337",0.557506109999999,-0.14453125,-0.404296875,0.490234375,2792,6444,13724,3500,15.3125,160,21:35:32,"Straight swim",NA,0
"8338",0.536945540000001,-0.109375,-0.279296875,0.560546875,1600,5564,14324,3500,15.3125,234.6666667,21:35:33,"Straight swim",NA,0
"8339",0.547071899999999,-0.0703125,-0.244140625,0.537109375,1628,4776,14484,3500,15.3125,133.3333333,21:35:34,"Straight swim",NA,0
"8340",0.5382359,-0.107421875,-0.3671875,0.53125,1712,6556,13376,3500,15.3125,-42.66666667,21:35:35,"Straight swim",NA,0
"8341",0.563047439999998,-0.119140625,-0.44140625,0.49609375,1972,7628,13344,3500,15.3125,-21.33333333,21:35:36,"Straight swim",NA,0
"8342",0.57452966,-0.126953125,-0.404296875,0.525390625,2212,6472,13612,3500,15.3125,133.3333333,21:35:37,"Straight swim",NA,0
"8343",0.65519338,-0.07421875,-0.251953125,0.537109375,1448,4760,14244,3500,15.3125,122.6666667,21:35:38,"Straight swim",NA,0
"8344",0.66097706,-0.05078125,-0.240234375,0.54296875,964,3892,14588,3500,15.3125,144,21:35:39,"Straight swim",NA,0
"8345",0.70223575,-0.0703125,-0.390625,0.515625,1344,6312,13424,3500,15.3125,-170.6666667,21:35:40,"Straight swim",NA,0
"8346",0.713652460000002,-0.1015625,-0.43359375,0.482421875,1312,8972,11772,3500,15.3125,53.33333333,21:35:41,"Straight swim",NA,0
"8347",0.7279512,-0.130859375,-0.466796875,0.4765625,2176,7504,13328,3500,15.3125,-69.33333333,21:35:42,"Straight swim",NA,0
"8348",0.735470639999999,-0.083984375,-0.318359375,0.5625,1388,5576,14116,3500,15.3125,240,21:35:43,"Straight swim",NA,0
"8349",0.802457880000002,-0.1015625,-0.3671875,0.509765625,1712,6160,13736,3500,15.3125,-58.66666667,21:35:44,"Straight swim",NA,0
"8350",0.794021430000001,-0.091796875,-0.396484375,0.515625,1572,6684,13732,3500,15.3125,-16,21:35:45,"Straight swim",NA,0
"8351",0.841201349999999,-0.126953125,-0.494140625,0.46484375,1928,8832,12400,3500,15.3125,133.3333333,21:35:46,"Straight swim",NA,0
"8352",0.851118109999998,-0.142578125,-0.439453125,0.4765625,2376,7640,13048,3500,15.3125,288,21:35:47,"Straight swim",NA,0
"8353",0.892134440000003,-0.087890625,-0.29296875,0.552734375,1740,4824,14692,3500,15.3125,96,21:35:48,"Straight swim",NA,0
"8354",0.880815980000001,-0.109375,-0.294921875,0.560546875,1608,4948,14204,3500,15.3125,-234.6666667,21:35:49,"Straight swim",NA,0
"8355",0.880259219999999,-0.126953125,-0.423828125,0.48828125,2144,6704,13492,3500,15.3125,-309.3333333,21:35:50,"Straight swim",NA,0
"8356",0.873944990000002,-0.138671875,-0.462890625,0.462890625,2092,7516,12732,3500,15.3125,-250.6666667,21:35:51,"Straight swim",NA,0
"8357",0.91149635,-0.169921875,-0.46875,0.458984375,2564,8544,11796,3500,15.3125,2.27e-13,21:35:52,"Straight swim",NA,0
"8358",0.906524880000003,-0.087890625,-0.28515625,0.583984375,1580,4976,14736,3500,15.3125,352,21:35:53,"Straight swim",NA,0
"8359",0.908869790000001,-0.0859375,-0.337890625,0.5078125,1604,6132,13916,3500,15.3125,-197.3333333,21:35:54,"Straight swim",NA,0
"8360",0.96895984,-0.11328125,-0.416015625,0.48828125,2244,6896,13208,3500,15.3125,-138.6666667,21:35:55,"Straight swim",NA,0
"8361",0.94786216,-0.12109375,-0.494140625,0.455078125,2492,8580,12656,3500,15.3125,133.3333333,21:35:56,"Straight swim",NA,0
"8362",0.988924350000001,-0.13671875,-0.421875,0.466796875,2312,7096,12992,3500,15.3125,181.3333333,21:35:57,"Straight swim",NA,0
"8363",1.01587121,-0.099609375,-0.296875,0.525390625,1768,5240,13908,3500,15.3125,101.3333333,21:35:58,"Straight swim",NA,0
"8364",1.00246328,-0.07421875,-0.267578125,0.546875,1384,4576,14788,3500,15.3125,26.66666667,21:35:59,"Straight swim",NA,0
"8365",1.00041967,-0.109375,-0.443359375,0.4765625,1652,6936,13364,3500,15.3125,-416,21:36:00,"Straight swim",NA,0
"8366",1.06665365,-0.12890625,-0.5078125,0.427734375,2292,8452,12420,3500,15.3125,-138.6666667,21:36:01,"Straight swim",NA,0
"8367",1.11430517,-0.138671875,-0.474609375,0.43359375,2320,7744,12644,3500,15.3125,-138.6666667,21:36:02,"Straight swim",NA,0
"8368",1.12625244,-0.05859375,-0.283203125,0.560546875,1048,4604,14484,3500,15.3125,453.3333333,21:36:03,"Straight swim",NA,0
"8369",1.17538428,-0.021484375,-0.248046875,0.5625,620,4136,14736,3500,15.3125,0,21:36:04,"Straight swim",NA,0
"8370",1.20442059,-0.044921875,-0.337890625,0.53125,1292,5608,14336,3500,15.3125,10.66666667,21:36:05,"Straight swim",NA,0
"8371",1.23317526,-0.123046875,-0.5234375,0.458984375,2100,8436,13012,3500,15.3125,-341.3333333,21:36:06,"Straight swim",NA,0
"8372",1.29462116,-0.158203125,-0.5546875,0.404296875,2344,9524,11764,3500,15.3125,10.66666667,21:36:07,"Straight swim",NA,0
"8373",1.34307179,-0.115234375,-0.4296875,0.505859375,1760,7756,13044,3500,15.3125,160,21:36:08,"Straight swim",NA,0
"8374",1.41423795,-0.072265625,-0.38671875,0.498046875,1172,6644,12920,3500,15.3125,-224,21:36:09,"Straight swim",NA,0
"8375",1.47031938,-0.046875,-0.404296875,0.478515625,996,6672,12952,3500,15.3125,-170.6666667,21:36:10,"Straight swim",NA,0
"8376",1.50737294,-0.087890625,-0.4921875,0.46484375,1632,7848,12424,3500,15.3125,-176,21:36:11,"Straight swim",NA,0
"8377",1.56830139,-0.119140625,-0.587890625,0.412109375,2292,9596,11696,3500,15.3125,85.33333333,21:36:12,"Straight swim",NA,0
"8378",1.61201635,-0.115234375,-0.51171875,0.462890625,1740,8384,13080,3500,15.3125,117.3333333,21:36:13,"Straight swim",NA,0
"8379",1.71487814,-0.037109375,-0.421875,0.529296875,724,6868,13584,3500,15.3125,266.6666667,21:36:14,"Straight swim",NA,0
"8380",1.79083238,-0.044921875,-0.455078125,0.498046875,812,7460,13264,3500,15.3125,-85.33333333,21:36:15,"Straight swim",NA,0
"8381",1.89326842,-0.080078125,-0.541015625,0.45703125,1268,9316,12380,3500,15.3125,-32,21:36:16,"Straight swim",NA,0
"8382",1.9771351,-0.080078125,-0.626953125,0.376953125,1332,10372,11360,3500,15.3125,-138.6666667,21:36:17,"Straight swim",NA,0
"8383",2.11253093,-0.044921875,-0.52734375,0.419921875,664,8920,12088,3500,15.3125,-32,21:36:18,"Straight swim",NA,0
"8384",2.22493613,0.02734375,-0.451171875,0.470703125,-404,7328,13188,3500,15.3125,-26.66666667,21:36:19,"Straight swim",NA,0
"8385",2.36624665,0.0390625,-0.466796875,0.478515625,-884,8392,12224,3500,15.3125,-208,21:36:20,"Straight swim",NA,0
"8386",2.52141049,0,-0.6015625,0.388671875,-284,9952,11436,3500,15.3125,-506.6666667,21:36:21,"Straight swim",NA,0
"8387",2.71557981,-0.001953125,-0.6640625,0.35546875,-24,11176,10584,3500,15.3125,37.33333333,21:36:22,"Straight swim",NA,0
"8388",2.90517721,0.0390625,-0.6015625,0.373046875,-476,10072,11300,3500,15.3125,90.66666667,21:36:23,"Straight swim",NA,0
"8389",3.06784084,0.072265625,-0.5625,0.423828125,-1028,9244,12148,3500,15.3125,293.3333333,21:36:24,"Straight swim",NA,0
"8390",3.33313047,0.119140625,-0.509765625,0.45703125,-1656,8652,12376,3500,15.25,186.6666667,21:36:25,"Straight swim",NA,0
"8391",3.57482687,0.09375,-0.556640625,0.419921875,-1692,9880,11316,3500,15.3125,80,21:36:26,"Straight swim",NA,0
"8392",3.7800199,0.107421875,-0.6328125,0.337890625,-1572,10548,10908,3500,15.3125,-69.33333333,21:36:27,"Straight swim",NA,0
"8393",4.02861349,0.0859375,-0.626953125,0.328125,-1520,10464,10796,3500,15.25,-53.33333333,21:36:28,"Straight swim",NA,0
"8394",4.20976133,0.13671875,-0.58984375,0.39453125,-1912,9648,11692,3500,15.25,-64,21:36:29,"Straight swim",NA,0
"8395",4.43597344,0.177734375,-0.490234375,0.44140625,-3268,8536,11968,3500,15.3125,101.3333333,21:36:30,"Straight swim",NA,0
"8396",4.69121531,0.201171875,-0.533203125,0.388671875,-3220,8300,11732,3500,15.3125,-474.6666667,21:36:31,"Straight swim",NA,0
"8397",4.99259565,0.193359375,-0.60546875,0.38671875,-3124,10428,10788,3500,15.25,-48,21:36:32,"Straight swim",NA,0
"8398",5.25566481,0.1875,-0.6484375,0.326171875,-2860,10656,10480,3500,15.25,-69.33333333,21:36:33,"Straight swim",NA,0
"8399",5.56947058,0.1953125,-0.60546875,0.359375,-2960,9436,10848,3500,15.3125,138.6666667,21:36:34,"Straight swim",NA,0
"8400",5.8605084,0.22265625,-0.49609375,0.435546875,-3640,7740,11940,3500,15.25,144,21:36:35,"Straight swim",NA,0
"8401",6.13424103,0.27734375,-0.412109375,0.474609375,-4720,7084,12760,3500,15.25,250.6666667,21:36:36,"Straight swim",NA,0
"8402",6.43520872,0.2734375,-0.41796875,0.46484375,-4372,6584,12492,3500,15.3125,-64,21:36:37,"Straight swim",NA,0
"8403",6.7177577,0.263671875,-0.513671875,0.380859375,-4168,9012,11700,3500,15.25,149.3333333,21:36:38,"Straight swim",NA,0
"8404",6.98696425,0.216796875,-0.607421875,0.35546875,-3564,10364,10668,3500,15.25,-170.6666667,21:36:39,"Straight swim",NA,0
"8405",7.29788145,0.232421875,-0.55859375,0.38671875,-3624,9156,11320,3500,15.25,21.33333333,21:36:40,"Straight swim",NA,0
"8406",7.59992334,0.271484375,-0.462890625,0.451171875,-4536,7784,12008,3500,15.25,133.3333333,21:36:41,"Straight swim",NA,0
"8407",7.85176574,0.3046875,-0.38671875,0.47265625,-4908,6668,12388,3500,15.25,165.3333333,21:36:42,"Straight swim",NA,0
"8408",8.17832443,0.291015625,-0.4375,0.462890625,-4512,7084,12276,3500,15.25,48,21:36:43,"Straight swim",NA,0
"8409",8.49656456,0.265625,-0.515625,0.392578125,-4316,9076,11184,3500,15.25,-122.6666667,21:36:44,"Straight swim",NA,0
"8410",8.75941758,0.2265625,-0.603515625,0.3671875,-3636,10212,10668,3500,15.25,133.3333333,21:36:45,"Straight swim",NA,0
"8411",9.04934845,0.19921875,-0.572265625,0.392578125,-3484,9540,11300,3500,15.25,74.66666667,21:36:46,"Straight swim",NA,0
"8412",9.35627012,0.24609375,-0.4921875,0.44140625,-4008,8392,12140,3500,15.25,149.3333333,21:36:47,"Straight swim",NA,0
"8413",9.62366231,0.29296875,-0.390625,0.462890625,-4812,6488,12412,3500,15.25,-101.3333333,21:36:48,"Straight swim",NA,0
"8414",9.95546758,0.3359375,-0.39453125,0.46484375,-4936,6852,12504,3500,15.25,21.33333333,21:36:49,"Straight swim",NA,0
"8415",10.22388158,0.240234375,-0.546875,0.3671875,-4208,9144,11504,3500,15.25,-389.3333333,21:36:50,"Straight swim",NA,0
"8416",10.47409957,0.18359375,-0.6484375,0.294921875,-2992,11064,10212,3500,15.1875,-213.3333333,21:36:51,"Straight swim",NA,0
"8417",10.77888593,0.18359375,-0.630859375,0.353515625,-3092,10684,10468,3500,15.25,197.3333333,21:36:52,"Straight swim",NA,0
"8418",11.04929114,0.220703125,-0.57421875,0.388671875,-3520,9660,11140,3500,15.25,37.33333333,21:36:53,"Straight swim",NA,0
"8419",11.26470223,0.2578125,-0.5,0.42578125,-3992,8524,11872,3500,15.25,106.6666667,21:36:54,"Straight swim",NA,0
"8420",11.58795969,0.25,-0.51953125,0.41796875,-4244,9336,11524,3500,15.25,48,21:36:55,"Straight swim",NA,0
"8421",11.90509942,0.232421875,-0.6015625,0.35546875,-3816,10208,10608,3500,15.25,-229.3333333,21:36:56,"Straight swim",NA,0
"8422",12.18139312,0.21484375,-0.6328125,0.341796875,-3460,10044,10272,3500,15.25,-112,21:36:57,"Straight swim",NA,0
"8423",12.4991551,0.23828125,-0.53125,0.396484375,-4052,9168,10924,3500,15.25,128,21:36:58,"Straight swim",NA,0
"8424",12.78688516,0.287109375,-0.451171875,0.447265625,-4692,7700,11828,3500,15.25,26.66666667,21:36:59,"Straight swim",NA,0
"8425",13.05667467,0.29296875,-0.42578125,0.47265625,-4664,7364,12348,3500,15.25,-37.33333333,21:37:00,"Straight swim",NA,0
"8426",13.34616014,0.248046875,-0.580078125,0.3671875,-3900,9964,10964,3500,15.25,-128,21:37:01,"Straight swim",NA,0
"8427",13.63892063,0.1875,-0.677734375,0.294921875,-3224,11752,9636,3500,15.1875,-256,21:37:02,"Straight swim",NA,0
"8428",13.90160334,0.1953125,-0.64453125,0.34375,-3032,10812,10700,3500,15.25,176,21:37:03,"Straight swim",NA,0
"8429",14.23482341,0.228515625,-0.55859375,0.380859375,-3712,9036,11000,3500,15.25,160,21:37:04,"Straight swim",NA,0
"8430",14.52993537,0.275390625,-0.51171875,0.39453125,-4264,7652,11716,3500,15.25,-181.3333333,21:37:05,"Straight swim",NA,0
"8431",14.79654155,0.251953125,-0.501953125,0.423828125,-4224,8444,11340,3500,15.1875,-442.6666667,21:37:06,"Straight swim",NA,0
"8432",15.06879388,0.22265625,-0.60546875,0.357421875,-3612,10172,10804,3265,15.25,26.66666667,21:37:07,"Straight swim",NA,0
"8433",15.38652966,0.189453125,-0.67578125,0.310546875,-2988,11456,9888,3054,15.25,96,21:37:08,"Straight swim",NA,0
"8434",15.59620292,0.21484375,-0.619140625,0.359375,-3104,10408,10652,2983,15.25,336,21:37:09,"Straight swim",NA,0
"8435",15.92487726,0.27734375,-0.55859375,0.390625,-4108,8956,11736,2836,15.25,106.6666667,21:37:10,"Straight swim",NA,0
"8436",16.25792704,0.302734375,-0.470703125,0.42578125,-4740,7732,12012,2794,15.1875,-160,21:37:11,"Straight swim",NA,0
"8437",16.56173744,0.2890625,-0.47265625,0.4140625,-4564,8272,11616,2644,15.1875,-122.6666667,21:37:12,"Straight swim",NA,0
"8438",16.92305717,0.27734375,-0.5390625,0.3828125,-4384,9104,11412,2491,15.1875,21.33333333,21:37:13,"Straight swim",NA,0
"8439",17.25519649,0.224609375,-0.609375,0.345703125,-3656,10436,10624,2386,15.25,-21.33333333,21:37:14,"Straight swim",NA,0
"8440",17.49683393,0.25390625,-0.580078125,0.36328125,-3840,9608,10888,2358,15.25,144,21:37:15,"Straight swim",NA,0
"8441",17.814314264,0.2734375,-0.4765625,0.408203125,-4812,8816,11264,2315,15.1875,-149.3333333,21:37:16,"Straight swim",NA,0
"8442",18.109413116,0.3203125,-0.408203125,0.486328125,-5072,6812,12176,2247,15.1875,128,21:37:17,"Straight swim",NA,0
"8443",18.376582607,0.3046875,-0.462890625,0.44140625,-5296,8600,11200,2164,15.1875,16,21:37:18,"Straight swim",NA,0
"8444",18.728771589,0.265625,-0.58984375,0.3671875,-4228,9660,10940,1970,15.1875,-298.6666667,21:37:19,"Straight swim",NA,0
"8445",19.090150274,0.232421875,-0.630859375,0.34375,-3632,10304,10624,1842,15.1875,-133.3333333,21:37:20,"Straight swim",NA,0
"8446",19.418660869,0.255859375,-0.544921875,0.40625,-3948,9212,11208,1771,15.1875,133.3333333,21:37:21,"Straight swim",NA,0
"8447",19.747367965,0.310546875,-0.4609375,0.40625,-5356,7536,12272,1740,15.25,42.66666667,21:37:22,"Straight swim",NA,0
"8448",20.07594406,0.294921875,-0.44921875,0.451171875,-4616,7784,11988,1748,15.1875,-5.333333333,21:37:23,"Straight swim",NA,0
"8449",20.338456475,0.275390625,-0.51953125,0.41796875,-4328,8976,11440,1690,15.1875,53.33333333,21:37:24,"Straight swim",NA,0
"8450",20.638277904,0.25,-0.599609375,0.3828125,-3976,10276,10188,1582,15.1875,-16,21:37:25,"Straight swim",NA,0
"8451",20.929603935,0.2265625,-0.6484375,0.318359375,-3640,11044,10080,1455,15.1875,-37.33333333,21:37:26,"Straight swim",NA,0
"8452",21.21988851,0.19921875,-0.6328125,0.353515625,-3224,10284,10508,1385,15.1875,-10.66666667,21:37:27,"Straight swim",NA,0
"8453",21.582400351,0.2421875,-0.541015625,0.40625,-3680,9172,11272,1357,15.1875,186.6666667,21:37:28,"Straight swim",NA,0
"8454",21.916118226,0.251953125,-0.53515625,0.408203125,-4016,8876,11284,1321,15.1875,-26.66666667,21:37:29,"Straight swim",NA,0
"8455",22.189405453,0.220703125,-0.587890625,0.392578125,-3420,10160,11068,1255,15.1875,170.6666667,21:37:30,"Straight swim",NA,0
"8456",22.48196944,0.1328125,-0.685546875,0.322265625,-2376,11800,9704,1164,15.1875,122.6666667,21:37:31,"Straight swim",NA,0
"8457",22.737506065,0.091796875,-0.671875,0.302734375,-1392,11228,9992,1147,15.1875,-16,21:37:32,"Straight swim",NA,0
"8458",22.868670571,0.09375,-0.591796875,0.388671875,-1664,10040,11132,1185,15.1875,-21.33333333,21:37:33,"Straight swim",NA,0
"8459",23.049975617,0.134765625,-0.525390625,0.44921875,-2576,8760,12164,1190,15.1875,0,21:37:34,"Straight swim",NA,0
"8460",23.226322284,0.142578125,-0.521484375,0.427734375,-2356,8768,12096,1169,15.1875,-197.3333333,21:37:35,"Straight swim",NA,0
"8461",23.431731469,0.126953125,-0.60546875,0.408203125,-1932,9944,11292,1098,15.1875,106.6666667,21:37:36,"Straight swim",NA,0
"8462",23.704455393,0.0703125,-0.666015625,0.353515625,-1372,11380,10504,1010,15.1875,69.33333333,21:37:37,"Straight swim",NA,0
"8463",23.965074846,0.064453125,-0.65625,0.36328125,-944,10992,10532,994,15.25,90.66666667,21:37:38,"Straight swim",NA,0
"8464",24.163180739,0.087890625,-0.501953125,0.470703125,-1648,8532,12212,1030,15.25,-10.66666667,21:37:39,"Straight swim",NA,0
"8465",24.310130837,0.142578125,-0.40234375,0.48046875,-2292,6740,12868,1039,15.1875,-128,21:37:40,"Straight swim",NA,0
"8466",24.461947613,0.15625,-0.373046875,0.529296875,-2468,6176,13404,1043,15.1875,154.6666667,21:37:41,"Straight swim",NA,0
"8467",24.595614234,0.125,-0.48828125,0.447265625,-1904,9112,11748,1021,15.1875,-90.66666667,21:37:42,"Straight swim",NA,0
"8468",24.726634639,0.064453125,-0.625,0.3671875,-1196,10260,10824,938,15.1875,-240,21:37:43,"Straight swim",NA,0
"8469",24.852919368,0.03515625,-0.626953125,0.400390625,-592,10496,10936,896,15.1875,154.6666667,21:37:44,"Straight swim",NA,0
"8470",25.019912581,0.091796875,-0.4921875,0.466796875,-1348,8352,12412,913,15.1875,165.3333333,21:37:45,"Straight swim",NA,0
"8471",25.27106068,0.16015625,-0.384765625,0.51171875,-2304,6512,13468,910,15.1875,-5.333333333,21:37:46,"Straight swim",NA,0
"8472",25.493853665,0.138671875,-0.359375,0.5390625,-2244,6244,13152,899,15.1875,-32,21:37:47,"Straight swim",NA,0
"8473",25.6731151,0.103515625,-0.498046875,0.486328125,-1600,8212,12456,874,15.1875,64,21:37:48,"Straight swim",NA,0
"8474",25.870107486,0.05078125,-0.578125,0.392578125,-652,9636,11392,831,15.1875,-256,21:37:49,"Straight swim",NA,0
"8475",26.027347693,0.056640625,-0.51171875,0.44921875,-964,8992,12016,829,15.1875,186.6666667,21:37:50,"Straight swim",NA,0
"8476",26.140113144,0.09765625,-0.42578125,0.515625,-1720,6640,13336,839,15.1875,112,21:37:51,"Straight swim",NA,0
"8477",26.261839046,0.08984375,-0.40234375,0.5234375,-1764,6564,13348,839,15.1875,-90.66666667,21:37:52,"Straight swim",NA,0
"8478",26.395328816,0.06640625,-0.470703125,0.470703125,-1000,8212,12620,822,15.1875,-250.6666667,21:37:53,"Straight swim",NA,0
"8479",26.506810459,0.00390625,-0.6015625,0.396484375,144,10400,11172,761,15.1875,-5.333333333,21:37:54,"Straight swim",NA,0
"8480",26.659937242,-0.025390625,-0.60546875,0.41015625,280,10460,11084,742,15.1875,85.33333333,21:37:55,"Straight swim",NA,0
"8481",26.7769078172,0,-0.529296875,0.4296875,196,8960,12128,762,15.1875,26.66666667,21:37:56,"Straight swim",NA,0
"8482",26.8893457658,0.01953125,-0.48046875,0.47265625,-164,8316,12492,764,15.1875,26.66666667,21:37:57,"Straight swim",NA,0
"8483",27.0009387596,0.009765625,-0.47265625,0.48046875,-40,8236,12700,759,15.1875,-21.33333333,21:37:58,"Straight swim",NA,0
"8484",27.1125448534,-0.03125,-0.58984375,0.423828125,816,9544,11388,721,15.1875,-42.66666667,21:37:59,"Straight swim",NA,0
"8485",27.1698707841,-0.068359375,-0.673828125,0.349609375,1408,11248,10264,673,15.1875,-112,21:38:00,"Straight swim",NA,0
"8486",27.2493751427,-0.107421875,-0.658203125,0.328125,1740,11584,9620,650,15.1875,58.66666667,21:38:01,"Straight swim",NA,0
"8487",27.2841427433,-0.068359375,-0.546875,0.443359375,1236,9376,11748,699,15.1875,346.6666667,21:38:02,"Straight swim",NA,0
"8488",27.3730464062,-0.0078125,-0.47265625,0.48046875,180,8104,12640,729,15.1875,-37.33333333,21:38:03,"Straight swim",NA,0
"8489",27.4408654974,0.001953125,-0.505859375,0.46484375,520,8548,12268,709,15.1875,-80,21:38:04,"Straight swim",NA,0
"8490",27.5963306443,-0.033203125,-0.6171875,0.39453125,708,10548,10904,668,15.1875,-202.6666667,21:38:05,"Straight swim",NA,0
"8491",27.69186949541,-0.05859375,-0.583984375,0.408203125,1116,10052,11324,662,15.1875,53.33333333,21:38:06,"Straight swim",NA,0
